28092016,66.4512
27092016,66.4701
26092016,66.6489
25092016,66.623
24092016,66.623
23092016,66.623
22092016,66.624
21092016,66.9776
20092016,67.0261
19092016,66.9803
18092016,67.0203
17092016,67.0203
16092016,67.0203
15092016,66.9175
14092016,66.9201
13092016,66.8952
12092016,66.9076
11092016,66.7403
10092016,66.7403
09092016,66.7403
08092016,66.3801
07092016,66.3571
06092016,66.4912
05092016,66.4575
04092016,66.7935
03092016,66.7935
02092016,66.7935
01092016,66.9594
31082016,66.9747
30082016,67.04
29082016,67.1741
28082016,67.0035
27082016,67.0035
26082016,67.0035
25082016,67.0482
24082016,67.1164
23082016,67.0691
22082016,67.2139
21082016,67.1773
20082016,67.1773
19082016,67.1773
18082016,66.8079
17082016,66.8676
16082016,66.7641
15082016,66.8854
14082016,66.864
13082016,66.864
12082016,66.864
11082016,66.8482
10082016,66.6407
09082016,66.8884
08082016,66.835
07082016,66.7729
06082016,66.7729
05082016,66.7729
04082016,66.8768
03082016,66.895
02082016,66.714
01082016,66.7001
31072016,66.9549
30072016,66.9549
29072016,66.9549
28072016,67.0463
27072016,67.2095
26072016,67.3293
25072016,67.3488
24072016,67.0767
23072016,67.0767
22072016,67.0767
21072016,67.215
20072016,67.2045
19072016,67.134
18072016,67.1997
17072016,67.0246
16072016,67.0246
15072016,67.0246
14072016,66.8585
13072016,67.0299
12072016,67.0952
11072016,67.1432
10072016,67.3109
09072016,67.3109
08072016,67.3109
07072016,67.4227
06072016,67.421
05072016,67.4712
04072016,67.2531
03072016,67.3281
02072016,67.3281
01072016,67.3281
30062016,67.5196
29062016,67.6008
28062016,67.9193
27062016,67.9546
26062016,68.0047
25062016,68.0047
24062016,68.0047
23062016,67.3027
22062016,67.4956
21062016,67.5705
20062016,67.3562
19062016,67.085
18062016,67.085
17062016,67.085
16062016,67.3
15062016,67.1122
14062016,67.3096
13062016,67.1037
12062016,66.8082
11062016,66.8082
10062016,66.8082
09062016,66.7306
08062016,66.5504
07062016,66.7435
06062016,66.9658
